2024-12-12 17:50:36,diskon ongkir gojek plus kok turun dari ribu jadi ribu padahal langgan januari mending pindah grab aja sama sama ribu pilih restoran ada diskon ongkirnya jauh lebih banyak grab semua restoran grab unlimitednya gojek cuma sedikit gojek plus itu kalau pindah lokasi antar restoran belum dapat gojek plus jadi hilang jadi dapat super partner,Positif,1,id
2024-12-12 17:50:36,buruk biasa drivernya chat duluan baru langgan balas chat dapat driver chat terus tiba tiba batal konfirmasi lebih sekarang yang chat duluan chat balas nunggu lama tetap ada jelas driver nya tidak gerak padahal tidak macet sama sekali,Negatif,1,id
2024-12-12 17:50:36,driver seringkali batal order padahal jarak dekat kadang kali kena cancel itu driver lokasi jauh kadang jarak jemput bisa sampai km moga driver sedia jemput jarak jauh makin banyak lancar pihak manajemen sedikit masuk langgan tiap hari rutin guna ojek online beri diskon harga lebih jangkau banding langgan biasa,Netral,0,id
2024-12-12 17:50:36,gojek ya masalah peta baru saya input sesuai alamat kok jalan di aplikasi malah masuk rumah belah kasihan drivernya jadi nyasar putar alamat salah alamat tuju jauh perhati alamat rute bukan masalah sepele,Netral,0,id
2024-12-12 17:50:36,baru kali order langsung kali rencana mau pesan driver akhir ulang pas dua kali tetap tidak dapat akhir batal beberapa menit kemudian dapat telepon driver kalau sampai titik jemput langsung driver maaf sistem memang down saya salah bingung banget pas dapat jadi begini,Netral,0,id
2024-12-12 17:50:36,cukup bantu saat pergi butuh makan malas keluar kurang harga cukup mahal sering driver sesuai di aplikasi beda orang beda kendara pakai seragam gojek pakai jaket biasa lusuh pakai sandal jepit hujan tertib drivernya kalah gojek hijau belah yang lebih tertib,Netral,0,id
2024-12-12 17:50:36,masalah sering jadi sedia fitur verifikasi satu kali pas ganti kode pin lalu email dong kalau nomor handphonenya aktif lupa kode pin baik pakai email lah kirim verifikasi satu kali email ganti kode pin ini masalah banyak orang lapor cuma gitugitu aja layan buruk padahal lampir pakai e kartu tanda duduk foto selfie pegang kartu tanda duduk tidak sesuai syarat padahal gopay sudah goplus dengar ini masalah banyak orang,Netral,0,id
2024-12-12 17:50:36,gak maju harus pihak gojek mitra mal kait parkir biar drivernya perlu minta uang tambah banyak oknum driver minta uang tambah alas parkir lebih lebih uang parkir minta guna tidak perlu bohong itu selalu beri tip justru bohong itu jadi makin malas baik depan,Positif,1,id
2024-12-12 17:50:36,cukup kecewa gocar order gocar hemat selalu batal driver driver sampai kali batal jadi tunggu lama gilir pakai gocar prioritas langsung apa guna gocar hemat seperti,Negatif,1,id
2024-12-12 17:50:36,baru kali driver terima pesan langsung jalan jadi nego chat dulu biar kasih tambah uang baru jalan makan waktu banyak lagi kalau tempat jemput jauh tidak tahu pihak gojek terlalu banyak ambil bagi driver bagaimana tapi kurang nyaman ada untuk hindar jadi tiga kali saya mau pakai aplikasi dulu terima kasih,Positif,1,id
2024-12-12 17:50:36,aplikasi bagus sekarang kalau mau cari driver suka lama padahal buru buru kadang lokasi driver terlalu jauh driver suka tiba tiba cancel kabar walaupun pakai fitur prioritas tetap tidak baik banyak driver sekitar kenapa cari drivernya sangat lama juga pernah dapat driver tiba tiba marah tidak ramah,Positif,2,id
2024-12-12 17:56:26,"bagus, saya suka",Tidak Diketahui,N/A,tl
2024-12-12 17:56:32,bagus saya suka,Tidak Diketahui,N/A,tl
2024-12-12 17:56:41,bagus sekali,Positif,2,id
2024-12-12 17:56:58,bagus sekali,Positif,2,id
2024-12-12 17:56:58,tetap bintang satu klaim voucher khusus goride bisa tunggu tengah malam malah error tidak laku untuk mobil bisa lebih banyak butuh motor bukan mobil buang buang waktu uang,Netral,0,id
2024-12-12 17:56:58,driver kompeten tegur edukasi masalah tarif bukan urus langgan atur aplikasi usaha urus waktu lokasi jemput selalu jadi alas kalau mau jemput usah guna aplikasi gps chat selalu nonaktif edukasi driver kecewa,Negatif,1,id
2024-12-12 17:56:58,agar driver lebih serius terima pesan akhir akhir sudah kali kali prank driver belum terima kasih atas saya keluh mana peta suka putar lebih jauh padahal tempat lebih dekat kualitas telepon tingkat,Positif,2,id
2024-12-12 17:56:58,mau login akun daftar coba masuk email sama tulis email sudah daftar tekan tombol masuk bukan buat akun baru kok arti sistem masuk sama buat akun baru meski masuk email sama bisa coba email random baru bisa masuk akun login akun baru aneh,Netral,0,id
2024-12-12 17:56:58,kata kalau langgan lebih murah kenapa langgan harga malah lebih mahal banding tidak langgan percuma langgan lebih mahal bagaimana saya sudah keluar uang tiga puluh ribu bagaimana saya butuh uang malah lebih mahal langgan tidak mohon cepat jawab,Positif,1,id
2024-12-12 17:56:58,ya memang sulit cari driver restoran driver pesan batal dari sistem sudah beberapa kali ini niat lapar mau pesan makan tunggu lama ada driver ambil buat mood makin buruk mungkin saran jika di sekitar restoran ada driver otomatis batal sistem kasihan tahan lapar sangat tunggu pasti ujung ujung tidak dapat driver terima kasih,Netral,0,id
2024-12-12 17:56:58,aplikasi sangat buruk peta banyak tanda driver dekat lokasi jemput eh datang malah driver jauh sekali acara tarif tambah cari cepat driver padahal banyak sekitar tunggu lama driver datang lambat,Negatif,1,id
